student_id,record_date,record_type,location,amount,frequency,access_time,weekday
S000285,2025-11-20,consumption,食堂三楼,27.44,1.0,2025-11-20 19:50:00,3
S000285,2025-11-24,access,图书馆,0.0,1.0,2025-11-24 17:11:00,0
S000286,2025-09-13,consumption,食堂二楼,13.17,3.0,2025-09-13 16:05:00,5
S000286,2025-10-02,consumption,校园超市,3.855,1.0,2025-10-02 16:32:00,3
S000286,2025-10-07,consumption,食堂三楼,25.04,3.0,2025-10-07 10:23:00,1
S000286,2025-10-11,consumption,校园超市,11.82,2.0,2025-10-11 23:21:00,5
S000286,2025-10-18,consumption,食堂二楼,17.27,2.0,2025-10-18 13:58:00,5
S000286,2025-11-07,consumption,浴室,4.55,3.0,2025-11-07 14:04:00,4
S000286,2025-11-12,access,图书馆,0.0,1.0,2025-11-12 08:28:00,2
S000286,2025-11-13,access,图书馆,4.056666666666667,1.0,2025-11-13 10:20:00,3
S000286,2025-11-20,consumption,浴室,8.113333333333333,1.0,2025-11-20 10:33:00,3
S000286,2025-11-20,consumption,食堂二楼,12.17,3.0,2025-11-20 13:52:00,3
S000287,2025-09-08,consumption,食堂二楼,17.13,3.0,2025-09-08 06:20:00,0
S000287,2025-09-08,access,图书馆,0.0,1.0,2025-09-08 16:51:00,0
S000287,2025-09-19,consumption,校园超市,15.86,1.0,2025-09-19 11:38:00,4
S000287,2025-10-04,consumption,食堂三楼,38.38,1.0,2025-10-04 06:41:00,5
S000287,2025-10-05,access,宿舍楼,0.0,1.0,2025-10-05 16:38:00,6
S000287,2025-10-16,access,宿舍楼,0.0,1.0,2025-10-16 23:09:00,3
S000287,2025-10-28,consumption,食堂二楼,17.35,2.0,2025-10-28 10:23:00,1
S000287,2025-11-04,consumption,快递点,2.19,3.0,2025-11-04 06:19:00,1
S000287,2025-11-08,consumption,快递点,3.41,3.0,2025-11-08 09:18:00,5
S000287,2025-11-22,access,图书馆,0.0,3.0,2025-11-22 13:29:00,5
S000288,2025-09-03,consumption,快递点,1.97,2.0,2025-09-03 17:09:00,2
S000288,2025-09-11,consumption,快递点,0.81,1.5,2025-09-11 23:03:00,3
S000288,2025-09-17,consumption,食堂一楼,17.52,1.0,2025-09-17 10:06:00,2
S000288,2025-10-06,consumption,浴室,2.54,1.0,2025-10-06 10:20:00,0
S000288,2025-10-11,access,宿舍楼,0.0,1.0,2025-10-11 23:01:00,5
S000288,2025-10-12,consumption,浴室,0.68,3.0,2025-10-12 07:46:00,6
S000288,2025-10-27,access,图书馆,0.0,1.0,2025-10-27 12:29:00,0
S000288,2025-11-06,consumption,开水房,1.56,2.0,2025-11-06 17:21:00,3
S000288,2025-11-18,access,图书馆,0.0,1.0,2025-11-18 18:18:00,1
S000288,2025-11-20,consumption,食堂三楼,45.78,1.0,2025-11-20 11:20:00,3
S000289,2025-09-06,consumption,食堂一楼,16.16,1.0,2025-09-06 13:37:00,5
S000289,2025-09-07,consumption,开水房,1.51,1.0,2025-09-07 07:14:00,6
S000289,2025-09-12,access,宿舍楼,0.0,1.0,2025-09-12 11:07:00,4
S000289,2025-09-22,consumption,食堂二楼,3.855,3.0,2025-09-22 06:58:00,0
S000289,2025-09-30,access,图书馆,0.0,1.0,2025-09-30 16:20:00,1
S000289,2025-10-04,consumption,食堂一楼,28.2,3.0,2025-10-04 23:01:00,5
S000289,2025-10-08,consumption,开水房,3.72,2.0,2025-10-08 23:04:00,2
S000289,2025-10-12,consumption,开水房,3.52,1.0,2025-10-12 22:48:00,6
S000289,2025-11-02,consumption,开水房,0.86,2.0,2025-11-02 22:57:00,6
S000289,2025-11-07,consumption,快递点,2.28,1.0,2025-11-07 23:52:00,4
S000290,2025-09-04,consumption,食堂二楼,22.36,1.0,2025-09-04 16:13:00,3
S000290,2025-09-14,access,图书馆,0.0,1.0,2025-09-14 11:48:00,6
S000290,2025-09-26,consumption,食堂三楼,28.64,2.0,2025-09-26 09:41:00,4
S000290,2025-10-07,consumption,校园超市,33.35,3.0,2025-10-07 22:49:00,1
S000290,2025-10-18,consumption,食堂二楼,13.55,1.0,2025-10-18 14:21:00,5
S000290,2025-10-22,consumption,食堂一楼,30.17,1.0,2025-10-22 18:51:00,2
S000290,2025-11-12,access,宿舍楼,0.0,1.0,2025-11-12 12:56:00,2
S000290,2025-11-15,access,宿舍楼,0.0,1.0,2025-11-15 20:03:00,5
S000290,2025-11-20,access,宿舍楼,0.0,1.0,2025-11-20 14:35:00,3
S000290,2025-11-22,consumption,浴室,0.0,2.0,2025-11-22 12:32:00,5
S000291,2025-09-02,access,图书馆,0.0,1.0,2025-09-02 12:28:00,1
S000291,2025-09-14,access,图书馆,0.0,1.0,2025-09-14 17:03:00,6
S000291,2025-09-16,consumption,食堂三楼,11.395,2.0,2025-09-16 12:07:00,1
S000291,2025-10-06,consumption,食堂一楼,22.79,2.0,2025-10-06 07:57:00,0
S000291,2025-10-18,consumption,食堂二楼,25.08,1.5,2025-10-18 17:04:00,5
S000291,2025-10-19,access,图书馆,0.0,1.0,2025-10-19 09:03:00,6
S000291,2025-10-21,consumption,食堂二楼,22.99,2.0,2025-10-21 21:35:00,1
S000291,2025-11-03,access,宿舍楼,0.0,1.0,2025-11-03 16:29:00,0
S000291,2025-11-16,consumption,开水房,4.36,1.0,2025-11-16 08:39:00,6
S000291,2025-11-21,access,图书馆,0.0,1.0,2025-11-21 15:11:00,4
S000292,2025-09-02,consumption,开水房,1.56,3.0,2025-09-02 23:17:00,1
S000292,2025-09-09,consumption,校园超市,2.1100000000000003,1.0,2025-09-09 07:31:00,1
S000292,2025-10-05,consumption,浴室,2.66,3.0,2025-10-05 10:13:00,6
S000292,2025-10-05,consumption,食堂三楼,18.56,2.6666666666666665,2025-10-05 13:44:00,6
S000292,2025-10-06,access,宿舍楼,0.0,2.3333333333333335,2025-10-06 12:51:00,0
S000292,2025-10-17,consumption,食堂三楼,12.37,2.0,2025-10-17 21:34:00,4
S000292,2025-10-26,access,宿舍楼,0.0,1.0,2025-10-26 11:00:00,6
S000292,2025-10-26,consumption,开水房,2.7,1.0,2025-10-26 07:18:00,6
S000292,2025-10-28,access,图书馆,0.0,1.0,2025-10-28 21:36:00,1
S000292,2025-11-13,access,图书馆,0.0,1.0,2025-11-13 20:56:00,3
S000293,2025-09-18,consumption,食堂三楼,3.855,3.0,2025-09-18 20:28:00,3
S000293,2025-09-19,consumption,开水房,2.06,1.0,2025-09-19 18:23:00,4
S000293,2025-09-21,consumption,食堂三楼,23.47,3.0,2025-09-21 23:34:00,6
S000293,2025-09-27,access,宿舍楼,0.0,1.0,2025-09-27 08:52:00,5
S000293,2025-10-17,access,图书馆,0.0,1.0,2025-10-17 17:16:00,4
S000293,2025-10-30,access,宿舍楼,0.0,1.0,2025-10-30 10:52:00,3
S000293,2025-11-04,access,图书馆,0.0,1.0,2025-11-04 17:21:00,1
S000293,2025-11-09,access,图书馆,0.0,1.0,2025-11-09 08:21:00,6
S000293,2025-11-09,consumption,开水房,1.22,3.0,2025-11-09 10:52:00,6
S000293,2025-11-26,access,宿舍楼,0.0,1.0,2025-11-26 23:26:00,2
S000294,2025-09-01,access,图书馆,0.0,1.0,2025-09-01 15:09:00,0
S000294,2025-09-04,consumption,食堂二楼,55.38,1.0,2025-09-04 08:04:00,3
S000294,2025-09-10,consumption,食堂三楼,18.6,1.0,2025-09-10 18:19:00,2
S000294,2025-09-27,consumption,食堂一楼,32.61,1.0,2025-09-27 06:01:00,5
S000294,2025-10-18,consumption,校园超市,10.56,3.0,2025-10-18 18:14:00,5
S000294,2025-10-24,access,图书馆,0.0,1.0,2025-10-24 16:06:00,4
S000294,2025-11-13,consumption,浴室,3.49,1.0,2025-11-13 13:43:00,3
S000294,2025-11-13,consumption,校园超市,3.855,3.0,2025-11-13 09:14:00,3
S000294,2025-11-21,consumption,食堂二楼,56.76,3.0,2025-11-21 12:45:00,4
S000294,2025-11-30,access,宿舍楼,56.76,1.0,2025-11-30 09:20:00,6
S000295,2025-09-04,consumption,校园超市,17.07,2.0,2025-09-04 23:49:00,3
S000295,2025-09-05,consumption,浴室,4.0,2.0,2025-09-05 12:39:00,4
S000295,2025-09-13,consumption,浴室,3.29,2.0,2025-09-13 21:01:00,5
S000295,2025-10-03,consumption,食堂一楼,20.3,2.0,2025-10-03 17:42:00,4
S000295,2025-10-09,consumption,浴室,4.64,3.0,2025-10-09 07:43:00,3
S000295,2025-10-19,consumption,校园超市,12.61,1.0,2025-10-19 21:16:00,6
S000295,2025-10-19,access,图书馆,0.0,1.0,2025-10-19 17:30:00,6
S000295,2025-10-22,consumption,浴室,1.85,2.0,2025-10-22 17:13:00,2
S000295,2025-11-02,access,宿舍楼,0.0,1.0,2025-11-02 16:22:00,6
S000295,2025-11-09,consumption,食堂二楼,14.77,3.0,2025-11-09 09:29:00,6
S000296,2025-09-10,consumption,校园超市,10.85,1.0,2025-09-10 06:24:00,2
S000296,2025-09-18,consumption,浴室,3.03,2.0,2025-09-18 21:23:00,3
S000296,2025-09-24,consumption,快递点,3.57,2.0,2025-09-24 13:45:00,2
S000296,2025-10-08,consumption,校园超市,20.64,1.0,2025-10-08 10:53:00,2
S000296,2025-10-23,consumption,开水房,1.08,3.0,2025-10-23 06:59:00,3
S000296,2025-10-27,access,图书馆,0.0,1.0,2025-10-27 09:10:00,0
S000296,2025-11-04,consumption,浴室,1.32,2.0,2025-11-04 18:51:00,1
S000296,2025-11-06,consumption,校园超市,7.54,2.0,2025-11-06 11:02:00,3
S000296,2025-11-08,consumption,食堂一楼,17.73,2.0,2025-11-08 09:44:00,5
S000296,2025-11-23,access,宿舍楼,0.0,2.0,2025-11-23 07:19:00,6
S000297,2025-09-21,consumption,食堂二楼,11.27,3.0,2025-09-21 12:28:00,6
S000297,2025-10-04,access,宿舍楼,0.0,1.0,2025-10-04 21:25:00,5
S000297,2025-11-01,consumption,快递点,3.45,3.0,2025-11-01 19:07:00,5
S000297,2025-11-04,access,图书馆,0.0,1.0,2025-11-04 09:01:00,1
S000297,2025-11-09,consumption,校园超市,24.22,1.0,2025-11-09 14:27:00,6
S000297,2025-11-11,access,图书馆,0.0,1.0,2025-11-11 09:05:00,1
S000297,2025-11-11,consumption,食堂二楼,28.95,1.0,2025-11-11 15:08:00,1
S000297,2025-11-24,access,宿舍楼,0.0,2.0,2025-11-24 23:16:00,0
S000297,2025-11-29,consumption,开水房,2.86,3.0,2025-11-29 17:40:00,5
S000297,2025-11-29,consumption,食堂三楼,37.22,1.0,2025-11-29 22:50:00,5
S000298,2025-09-02,consumption,开水房,1.7,3.0,2025-09-02 06:19:00,1
S000298,2025-09-09,consumption,食堂一楼,45.32,3.0,2025-09-09 11:15:00,1
S000298,2025-09-17,access,图书馆,0.0,1.0,2025-09-17 21:48:00,2
S000298,2025-09-18,consumption,食堂二楼,9.05,2.0,2025-09-18 12:12:00,3
S000298,2025-09-25,consumption,食堂三楼,13.4,2.0,2025-09-25 20:38:00,3
S000298,2025-09-29,access,图书馆,7.92,1.0,2025-09-29 15:39:00,0
S000298,2025-10-04,consumption,快递点,2.44,2.0,2025-10-04 18:01:00,5
S000298,2025-10-20,consumption,开水房,1.22,1.0,2025-10-20 10:42:00,0
S000298,2025-11-20,access,宿舍楼,0.0,1.0,2025-11-20 13:52:00,3
S000298,2025-11-24,consumption,校园超市,27.09,1.0,2025-11-24 09:11:00,0
S000299,2025-09-09,consumption,开水房,4.51,1.0,2025-09-09 07:23:00,1
S000299,2025-09-12,consumption,食堂三楼,17.24,3.0,2025-09-12 22:39:00,4
S000299,2025-10-06,consumption,校园超市,3.855,3.0,2025-10-06 16:19:00,0
S000299,2025-10-10,consumption,食堂三楼,32.43,3.0,2025-10-10 19:17:00,4
S000299,2025-10-20,access,图书馆,0.0,1.0,2025-10-20 15:21:00,0
S000299,2025-11-05,access,图书馆,0.0,1.0,2025-11-05 11:38:00,2
S000299,2025-11-05,consumption,食堂三楼,23.86,1.0,2025-11-05 12:22:00,2
S000299,2025-11-06,consumption,快递点,0.84,3.0,2025-11-06 06:26:00,3
S000299,2025-11-08,consumption,食堂三楼,30.25,2.0,2025-11-08 22:31:00,5
S000299,2025-11-20,consumption,开水房,1.71,2.0,2025-11-20 15:38:00,3
S000300,2025-09-16,access,宿舍楼,0.0,1.0,2025-09-16 13:13:00,1
S000300,2025-09-19,consumption,食堂一楼,32.12,2.0,2025-09-19 09:24:00,4
S000300,2025-10-03,access,宿舍楼,0.0,1.0,2025-10-03 23:37:00,4
S000300,2025-10-04,consumption,开水房,3.47,3.0,2025-10-04 10:51:00,5
S000300,2025-10-12,consumption,校园超市,21.34,3.0,2025-10-12 22:11:00,6
S000300,2025-11-01,access,宿舍楼,0.0,1.0,2025-11-01 23:21:00,5
S000300,2025-11-10,access,图书馆,0.0,1.0,2025-11-10 09:12:00,0
S000300,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 11:56:00,6
S000300,2025-11-22,access,宿舍楼,0.0,1.0,2025-11-22 13:25:00,5
S000300,2025-11-28,consumption,开水房,3.59,3.0,2025-11-28 23:35:00,4
S000301,2025-09-09,consumption,浴室,2.91,1.0,2025-09-09 09:59:00,1
S000301,2025-09-15,consumption,浴室,3.74,2.0,2025-09-15 19:15:00,0
S000301,2025-09-30,consumption,浴室,3.07,2.0,2025-09-30 23:22:00,1
S000301,2025-10-01,consumption,浴室,3.13,1.0,2025-10-01 11:51:00,2
S000301,2025-10-06,consumption,校园超市,9.62,1.0,2025-10-06 14:03:00,0
S000301,2025-10-17,access,图书馆,0.0,1.0,2025-10-17 08:54:00,4
S000301,2025-10-20,consumption,浴室,0.58,1.0,2025-10-20 08:36:00,0
S000301,2025-10-25,consumption,校园超市,6.34,3.0,2025-10-25 09:30:00,5
S000301,2025-10-26,consumption,食堂一楼,12.1,1.0,2025-10-26 11:07:00,6
S000301,2025-11-27,consumption,食堂一楼,23.21,1.0,2025-11-27 07:00:00,3
S000302,2025-09-01,consumption,食堂三楼,45.52,2.0,2025-09-01 18:28:00,0
S000302,2025-09-13,consumption,校园超市,9.75,1.0,2025-09-13 13:29:00,5
S000302,2025-09-19,access,宿舍楼,0.0,1.0,2025-09-19 11:50:00,4
S000302,2025-09-20,access,宿舍楼,0.0,1.0,2025-09-20 18:01:00,5
S000302,2025-09-28,consumption,快递点,0.87,3.0,2025-09-28 20:28:00,6
S000302,2025-10-26,access,宿舍楼,0.0,1.0,2025-10-26 16:01:00,6
S000302,2025-11-03,consumption,校园超市,48.09,2.0,2025-11-03 12:23:00,0
S000302,2025-11-09,access,图书馆,0.0,1.0,2025-11-09 18:31:00,6
S000302,2025-11-18,access,宿舍楼,0.0,1.0,2025-11-18 21:07:00,1
S000302,2025-11-18,consumption,食堂二楼,16.98,1.0,2025-11-18 14:06:00,1
S000303,2025-09-09,consumption,快递点,0.6,3.0,2025-09-09 17:23:00,1
S000303,2025-09-22,consumption,浴室,3.4,3.0,2025-09-22 22:51:00,0
S000303,2025-09-26,access,宿舍楼,0.0,1.0,2025-09-26 17:03:00,4
S000303,2025-09-30,consumption,食堂二楼,44.99,1.0,2025-09-30 23:03:00,1
S000303,2025-10-02,access,图书馆,0.0,1.0,2025-10-02 14:38:00,3
S000303,2025-10-17,access,宿舍楼,0.0,1.0,2025-10-17 21:10:00,4
S000303,2025-10-19,consumption,校园超市,8.38,3.0,2025-10-19 20:58:00,6
S000303,2025-10-22,consumption,食堂三楼,33.27,2.0,2025-10-22 18:17:00,2
S000303,2025-10-25,consumption,食堂三楼,20.94,2.0,2025-10-25 13:17:00,5
S000303,2025-10-31,access,图书馆,0.0,1.0,2025-10-31 18:44:00,4
S000304,2025-09-03,consumption,食堂一楼,29.86,2.0,2025-09-03 10:10:00,2
S000304,2025-09-19,access,宿舍楼,0.0,1.0,2025-09-19 11:14:00,4
S000304,2025-09-23,consumption,快递点,2.58,2.0,2025-09-23 11:09:00,1
S000304,2025-09-26,consumption,食堂一楼,3.855,1.0,2025-09-26 09:17:00,4
S000304,2025-10-03,consumption,食堂三楼,26.33,2.0,2025-10-03 10:18:00,4
S000304,2025-10-12,access,宿舍楼,0.0,1.0,2025-10-12 22:52:00,6
S000304,2025-10-23,consumption,浴室,0.8,1.0,2025-10-23 07:36:00,3
S000304,2025-10-31,access,图书馆,0.0,1.0,2025-10-31 11:01:00,4
S000304,2025-11-08,access,图书馆,0.0,1.0,2025-11-08 20:00:00,5
S000304,2025-11-23,access,图书馆,0.0,1.0,2025-11-23 12:35:00,6
S000305,2025-09-01,consumption,浴室,4.09,3.0,2025-09-01 18:35:00,0
S000305,2025-09-07,consumption,快递点,1.1,3.0,2025-09-07 17:36:00,6
S000305,2025-10-02,consumption,浴室,3.9,2.0,2025-10-02 18:08:00,3
S000305,2025-10-06,consumption,校园超市,23.42,1.0,2025-10-06 09:45:00,0
S000305,2025-10-23,consumption,快递点,2.75,1.0,2025-10-23 12:04:00,3
S000305,2025-10-23,consumption,食堂三楼,21.02,2.0,2025-10-23 06:20:00,3
S000305,2025-11-02,consumption,食堂一楼,26.23,1.0,2025-11-02 19:49:00,6
S000305,2025-11-09,access,宿舍楼,0.0,1.0,2025-11-09 22:22:00,6
S000305,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 09:38:00,6
S000305,2025-11-17,consumption,快递点,3.87,2.0,2025-11-17 22:59:00,0
S000306,2025-09-08,consumption,食堂二楼,31.63,3.0,2025-09-08 22:23:00,0
S000306,2025-09-27,consumption,校园超市,43.18,1.0,2025-09-27 13:09:00,5
S000306,2025-10-09,consumption,食堂二楼,22.73,1.0,2025-10-09 13:57:00,3
S000306,2025-10-15,consumption,校园超市,10.71,3.0,2025-10-15 19:04:00,2
S000306,2025-10-27,consumption,校园超市,35.39,2.0,2025-10-27 20:23:00,0
S000306,2025-11-01,consumption,食堂三楼,12.61,1.0,2025-11-01 15:59:00,5
S000306,2025-11-04,consumption,食堂一楼,9.8,1.0,2025-11-04 23:17:00,1
S000306,2025-11-16,consumption,快递点,2.81,2.0,2025-11-16 07:59:00,6
S000306,2025-11-21,access,宿舍楼,0.0,1.0,2025-11-21 10:41:00,4
S000306,2025-11-21,access,宿舍楼,0.0,1.0,2025-11-21 17:03:00,4
S000307,2025-09-04,consumption,食堂三楼,14.13,3.0,2025-09-04 20:22:00,3
S000307,2025-09-06,consumption,食堂一楼,3.855,1.0,2025-09-06 12:26:00,5
S000307,2025-09-16,access,宿舍楼,0.0,1.0,2025-09-16 19:48:00,1
S000307,2025-09-20,access,宿舍楼,0.0,1.0,2025-09-20 16:42:00,5
S000307,2025-09-26,consumption,校园超市,27.41,2.0,2025-09-26 18:14:00,4
S000307,2025-10-27,access,宿舍楼,0.0,2.5,2025-10-27 10:09:00,0
S000307,2025-11-05,consumption,快递点,2.11,3.0,2025-11-05 22:04:00,2
S000307,2025-11-12,consumption,快递点,4.22,1.0,2025-11-12 19:35:00,2
S000307,2025-11-12,consumption,食堂二楼,24.46,1.0,2025-11-12 08:10:00,2
S000307,2025-11-19,consumption,食堂三楼,8.36,1.0,2025-11-19 22:37:00,2
S000308,2025-09-03,consumption,食堂三楼,38.84,2.0,2025-09-03 22:19:00,2
S000308,2025-09-05,consumption,校园超市,39.28,1.0,2025-09-05 13:29:00,4
S000308,2025-09-19,consumption,快递点,4.03,1.0,2025-09-19 20:57:00,4
S000308,2025-09-22,access,宿舍楼,0.0,1.0,2025-09-22 09:05:00,0
S000308,2025-10-09,access,宿舍楼,0.0,1.0,2025-10-09 09:52:00,3
S000308,2025-10-13,consumption,食堂三楼,23.35,3.0,2025-10-13 10:42:00,0
S000308,2025-10-31,access,宿舍楼,0.0,1.0,2025-10-31 23:35:00,4
S000308,2025-11-03,access,宿舍楼,0.0,1.0,2025-11-03 07:37:00,0
S000308,2025-11-25,consumption,食堂三楼,25.56,3.0,2025-11-25 17:54:00,1
S000308,2025-11-27,access,宿舍楼,0.0,1.0,2025-11-27 13:14:00,3
S000309,2025-09-04,consumption,食堂三楼,28.04,1.0,2025-09-04 15:15:00,3
S000309,2025-09-11,access,图书馆,0.0,1.0,2025-09-11 10:34:00,3
S000309,2025-09-20,access,宿舍楼,0.0,1.0,2025-09-20 19:47:00,5
S000309,2025-09-21,consumption,开水房,0.8,2.0,2025-09-21 07:27:00,6
S000309,2025-09-21,consumption,浴室,2.2,1.0,2025-09-21 09:05:00,6
S000309,2025-09-28,consumption,快递点,1.56,1.0,2025-09-28 11:21:00,6
S000309,2025-10-22,consumption,食堂三楼,21.22,2.0,2025-10-22 08:15:00,2
S000309,2025-10-22,access,图书馆,25.015,1.0,2025-10-22 14:30:00,2
S000309,2025-10-25,consumption,食堂一楼,28.81,3.0,2025-10-25 10:03:00,5
S000309,2025-11-02,access,宿舍楼,0.0,1.0,2025-11-02 18:37:00,6
S000310,2025-09-01,consumption,食堂一楼,17.57,1.0,2025-09-01 15:53:00,0
S000310,2025-09-09,consumption,快递点,1.67,3.0,2025-09-09 22:06:00,1
S000310,2025-09-21,consumption,快递点,2.54,3.0,2025-09-21 15:18:00,6
S000310,2025-09-22,access,宿舍楼,0.0,1.0,2025-09-22 09:02:00,0
S000310,2025-09-25,access,宿舍楼,0.0,1.0,2025-09-25 21:06:00,3
S000310,2025-10-05,consumption,浴室,4.27,1.0,2025-10-05 15:08:00,6
S000310,2025-10-17,consumption,快递点,3.65,3.0,2025-10-17 08:02:00,4
S000310,2025-11-03,consumption,开水房,1.78,2.0,2025-11-03 16:42:00,0
S000310,2025-11-14,consumption,食堂一楼,0.89,3.0,2025-11-14 06:52:00,4
S000310,2025-11-23,access,宿舍楼,0.0,1.0,2025-11-23 19:51:00,6
S000311,2025-09-10,consumption,食堂三楼,16.81,3.0,2025-09-10 16:37:00,2
S000311,2025-09-16,consumption,校园超市,17.46,1.0,2025-09-16 10:46:00,1
S000311,2025-09-21,consumption,食堂三楼,15.65,1.0,2025-09-21 07:02:00,6
S000311,2025-10-01,access,宿舍楼,0.0,1.0,2025-10-01 16:13:00,2
S000311,2025-10-01,consumption,开水房,1.2,1.0,2025-10-01 07:37:00,2
S000311,2025-10-01,access,宿舍楼,0.0,1.0,2025-10-01 19:07:00,2
S000311,2025-10-03,consumption,快递点,2.74,3.0,2025-10-03 18:50:00,4
S000311,2025-11-22,consumption,开水房,16.795,3.0,2025-11-22 15:59:00,5
S000311,2025-11-30,consumption,校园超市,30.85,3.0,2025-11-30 07:23:00,6
S000311,2025-11-30,access,宿舍楼,0.0,1.0,2025-11-30 10:52:00,6
S000312,2025-09-14,consumption,快递点,4.86,1.0,2025-09-14 12:09:00,6
S000312,2025-09-22,access,宿舍楼,0.0,1.0,2025-09-22 08:31:00,0
S000312,2025-10-12,access,宿舍楼,0.0,1.0,2025-10-12 16:58:00,6
S000312,2025-10-13,consumption,食堂二楼,24.88,1.0,2025-10-13 22:38:00,0
S000312,2025-10-13,consumption,快递点,3.81,3.0,2025-10-13 14:33:00,0
S000312,2025-10-14,access,宿舍楼,0.0,1.0,2025-10-14 16:00:00,1
S000312,2025-10-21,access,图书馆,0.0,1.0,2025-10-21 14:49:00,1
S000312,2025-10-24,consumption,食堂一楼,0.0,3.0,2025-10-24 17:45:00,4
S000312,2025-11-03,access,图书馆,0.0,1.0,2025-11-03 19:11:00,0
S000312,2025-11-12,access,图书馆,0.0,1.0,2025-11-12 08:55:00,2
S000313,2025-09-06,consumption,开水房,3.16,2.0,2025-09-06 23:48:00,5
S000313,2025-09-07,access,宿舍楼,0.0,1.0,2025-09-07 23:52:00,6
S000313,2025-09-30,consumption,浴室,1.64,2.0,2025-09-30 06:33:00,1
S000313,2025-09-30,consumption,快递点,2.52,2.0,2025-09-30 06:27:00,1
S000313,2025-10-24,access,图书馆,0.0,1.0,2025-10-24 13:53:00,4
S000313,2025-10-29,consumption,食堂三楼,42.22,1.0,2025-10-29 19:37:00,2
S000313,2025-11-09,access,图书馆,0.0,1.0,2025-11-09 16:55:00,6
S000313,2025-11-15,consumption,食堂三楼,31.1,2.0,2025-11-15 07:52:00,5
S000313,2025-11-20,access,图书馆,0.0,1.0,2025-11-20 15:53:00,3
S000313,2025-11-21,access,图书馆,0.0,1.0,2025-11-21 15:37:00,4
S000314,2025-09-01,access,图书馆,0.0,1.0,2025-09-01 20:49:00,0
S000314,2025-09-21,access,图书馆,0.0,1.0,2025-09-21 19:10:00,6
S000314,2025-09-26,consumption,校园超市,38.64,1.0,2025-09-26 16:41:00,4
S000314,2025-09-28,consumption,浴室,1.79,1.0,2025-09-28 13:59:00,6
S000314,2025-10-02,access,图书馆,0.0,1.0,2025-10-02 09:08:00,3
S000314,2025-10-04,consumption,食堂三楼,49.16,3.0,2025-10-04 14:26:00,5
S000314,2025-10-05,access,图书馆,0.0,1.0,2025-10-05 20:28:00,6
S000314,2025-10-17,consumption,食堂三楼,32.42,2.0,2025-10-17 23:44:00,4
S000314,2025-10-20,consumption,食堂三楼,24.23,1.0,2025-10-20 23:41:00,0
S000314,2025-11-10,consumption,食堂一楼,24.66,1.0,2025-11-10 09:54:00,0
S000315,2025-09-03,access,图书馆,0.0,1.0,2025-09-03 09:10:00,2
S000315,2025-09-12,consumption,校园超市,7.03,1.0,2025-09-12 23:16:00,4
S000315,2025-09-16,consumption,浴室,1.75,1.0,2025-09-16 17:50:00,1
S000315,2025-09-19,consumption,浴室,4.17,3.0,2025-09-19 12:30:00,4
S000315,2025-09-25,consumption,校园超市,15.73,3.0,2025-09-25 08:47:00,3
